"day","month","year","ACCESS1","CCSM4","CNRM","MPI-REMo","MPI","SMHI"
2,1,2045,0.230755463,0,0.157446533441544,4.15462171501728e-10,0,0
3,1,2045,0,0,1.4760434627533,1.23852051661308e-09,0.0431466326117516,0
4,1,2045,0,0,0.83277440071106,2.27018855374507e-10,0,0
5,1,2045,0,0,0.835878729820251,1.30760456173822e-09,0.118782103061676,0
6,1,2045,0,0,0,3.7020864736818e-11,0.0160857886075974,0
7,1,2045,0,0,0,1.34989340262433e-11,0.0305323004722595,0
8,1,2045,0,0,0,2.46320663822801e-13,0.312567710876465,0
9,1,2045,0,0,0,2.28120055280076e-13,0.00362141756340861,0
10,1,2045,0,0,0.200642377138138,3.52899377048624e-12,0,0
11,1,2045,0,0,0,4.09008535658226e-13,0,0
12,1,2045,0.755706787,0,0,1.29948256287618e-12,0,0
13,1,2045,2.638578653,0,0,2.24151021678387e-13,0,0
14,1,2045,5.195746899,0,0,1.17657348707584e-12,0,0
15,1,2045,0.010683797,0,0,9.16077614156536e-10,0,0
16,1,2045,0,0,0,5.39829472627225e-10,0,0
17,1,2045,0,0.0122186196967959,0,8.18643157413481e-11,0,0
18,1,2045,0,19.8828563690186,0,1.07374165863526e-11,0,0
19,1,2045,0,20.412166595459,0,1.49108079399232e-09,0,0
20,1,2045,0,0,0,0.024194504294428,0,0
21,1,2045,13.53366852,0.0580608062446117,0.222470596432686,0.00544950805760891,0,0.12359619140625
22,1,2045,0.003646946,0,11.6886949539185,1.55769533700611e-12,0,1.29776000976562
23,1,2045,0,0,12.0337200164795,2.28367300226913e-13,0,0
24,1,2045,0,0,0.196228295564651,3.08978501963562e-10,0,0
25,1,2045,0,4.3462290763855,0,2.26817043321491e-13,0,0
26,1,2045,0,0.957286238670349,0,1.23010293357623e-10,0.26697638630867,0
27,1,2045,0,0.0923543572425842,0.00354774412699044,9.44717814719243e-10,0.423896998167038,0
28,1,2045,0,0,0,2.34396732208374e-13,0,0
29,1,2045,0,1.84891045093536,0,2.36182745514542e-13,0,0
30,1,2045,0,0.121291615068913,0,3.36541319811978e-07,0,0
31,1,2045,0.280872107,0.0350481010973454,0,0.000900686347904411,0,0
1,2,2045,0.334750295,0.507739186286926,0,0.000916343174139912,0,0
2,2,2045,1.237961292,0,0,2.14307084578369e-07,0,0
3,2,2045,1.169906855,1.98311901092529,0,2.41622799893037e-08,0,0
4,2,2045,95.07142639,0,1.16371834278107,0.000361723425612581,0.275249749422073,0
5,2,2045,12.8545475,0.126384407281876,0.449930101633072,0.00122499471046922,1.53512263298035,0
6,2,2045,16.97049332,0,0.848953127861023,1.61113046903694e-05,0.282046973705292,0
7,2,2045,3.71355319,0,0,0.00117218534398944,0,0
8,2,2045,0.428234398,0,0,1.73757267881797e-11,0,0
9,2,2045,0.756069124,0,0,2.28156950844118e-13,0,0
10,2,2045,1.136613965,0,0,2.29184362766213e-13,0,0
11,2,2045,0.022968462,0,0,2.31684381171778e-13,0,0
12,2,2045,0,0,0,5.23970667879294e-12,0,0
13,2,2045,0,0,0,2.3318369897159e-13,0,0
14,2,2045,0,0,0,2.332375504147e-13,0,0
15,2,2045,0,0,0,7.10674814666357e-13,0,0
16,2,2045,0,1.6199951171875,0,6.47627874942382e-12,0.0687182024121284,0
17,2,2045,0.51716584,0,0,1.33886071175017e-09,0.520785093307495,0.164794921875
18,2,2045,0,1.31867074966431,1.32137989997864,9.46715362354356e-10,0,0.32958984375
19,2,2045,0.636382043,1.97063779830933,0,1.89217301800137e-11,0,0
20,2,2045,2.496582031,8.53786659240723,0.0490391254425049,7.194921416466e-10,0,0
21,2,2045,0.152494222,16.0388298034668,0.853008568286896,3.14537868407322e-09,0,0
22,2,2045,0.079087183,3.90425443649292,0.0635868087410927,1.11015044032548e-07,0,0
23,2,2045,0,0,0,2.75098559932019e-05,0,0
24,2,2045,0,0.219555631279945,0,8.5059953081057e-06,0,0
25,2,2045,0,0,24.187744140625,0.00134036914687386,0,0
26,2,2045,0.046725601,0,0.294716328382492,3.22908906644908e-09,0,0
27,2,2045,0,0,0.266625672578812,0.000175345357433799,0,0
28,2,2045,0,1.72439074516296,0,0.0063338530708279,0.160509318113327,0
1,3,2045,0,24.7780418395996,0,0.000493142448476647,3.22896814346313,0
2,3,2045,2.196128607,12.8900814056396,0,4.38518003159638e-08,4.10773897171021,0
3,3,2045,0.346593112,2.66131901741028,0,0.000250074131002975,1.56292939186096,0
4,3,2045,1.018250704,2.2533643245697,0,0.000125616413271246,0,0
5,3,2045,1.167923927,4.5953164100647,0,0.000444999979265503,0,0
6,3,2045,0,58.180965423584,0,1.80583136335024e-09,0,0.32958984375
7,3,2045,0,0.130259931087494,0,4.96067401481399e-12,0,0
8,3,2045,0,0.248931139707565,0,2.15392996407576e-09,0,1.318359375
9,3,2045,0,0.492978304624557,0,0.00188944944170543,0,0.164794921875
10,3,2045,0,2.31079792976379,0,1.54587452000631e-11,0,2.142333984375
11,3,2045,3.323859692,2.41569995880127,0.304693847894669,6.69793640550864e-06,0.702851235866547,1.812744140625
12,3,2045,5.043087959,0.257190197706223,0.0348878800868988,5.87018034181597e-05,0.599261879920959,1.153564453125
13,3,2045,1.403415084,0,0.192822933197021,0.0131872732254123,0.125054597854614,0
14,3,2045,0.733709991,1.0115339756012,1.13075828552246,0.610940590559039,0.656501173973083,0
15,3,2045,0.135405928,1.87258362770081,0.926667451858521,2.13936631917022,1.14308404922485,0
16,3,2045,0.620564103,0.683119833469391,0.146752640604973,2.12092382716946,2.02493906021118,0
17,3,2045,0.06446708,0.777333736419678,0,31.4062594436109,1.58469462394714,0
18,3,2045,0.690046489,1.14069664478302,0.256613314151764,27.1535944193602,1.0402227640152,0
19,3,2045,1.857505918,29.4888534545898,1.22752022743225,10.2457721019164,1.49999630451202,0.0823974609375
20,3,2045,2.834017754,21.3005561828613,0.0122642265632749,23.5119223594665,0.539615035057068,0.164794921875
21,3,2045,0.095562175,33.4245986938477,0.121579110622406,48.0494979768991,2.67778325080872,0.823974609375
22,3,2045,0.814890683,50.2179870605469,1.03019940853119,105.520680919289,0,2.471923828125
23,3,2045,2.075756788,0,0.230138689279556,51.5489811077714,4.94254684448242,5.2734375
24,3,2045,22.43845558,0,0.192748829722404,73.1999147683382,9.97320079803467,0.6591796875
25,3,2045,25.55469322,1.38378810882568,0.415389806032181,36.949968058616,9.14489841461182,1.318359375
26,3,2045,1.460021973,5.08150482177734,4.21730899810791,18.1889390107244,78.4884414672852,0.494384765625
27,3,2045,0.307552338,2.11430501937866,7.55543041229248,7.10137105369713e-09,0,0
28,3,2045,1.295419216,0,1.98539018630981,2.10016282852602e-12,3.15239381790161,0
29,3,2045,0,0,0.175279051065445,3.45340335383923e-12,13.2833957672119,0
30,3,2045,0,0.14573147892952,0,4.44874514424253e-11,1.9126478433609,0
31,3,2045,0.328433812,0.138222590088844,0,2.35781250773615e-07,0,0
1,4,2045,0.135406464,0,0,7.21344035528983e-11,1.94017839431763,0
2,4,2045,0.323244214,0.220178365707397,0,1.49088535706396e-10,38.45751953125,3.131103515625
3,4,2045,0.95575583,0.353872835636139,0.0458237864077091,3.23421427273873e-11,3.02679562568665,0.32958984375
4,4,2045,0.552916825,0.694552063941956,0,6.7601786168936e-06,0.389401078224182,0.968170166015622
5,4,2045,0.043209046,0.153053641319275,0,1.76873965473945e-07,0.408824801445007,0
6,4,2045,0.625759721,0.554082214832306,1.24236214160919,3.28417732462296e-09,0.146407097578049,0
7,4,2045,0.315233886,0.310538709163666,0.586046814918518,0.0103135839708557,0.292457908391953,0
8,4,2045,1.285205722,1.67173826694489,0.808665871620178,6.92067383788526,0.256580233573914,0
9,4,2045,1.588080406,0.491088479757309,0,9.04224815312774,0,0
10,4,2045,1.086511254,0.481962084770203,1.83630347251892,211.753267049789,0.0160332843661308,0
11,4,2045,3.761324406,0,0.660589814186096,35.6591180898249,2.22003173828125,0
12,4,2045,3.998476028,0,1.09966897964478,70.4730084165931,0.5190269947052,0
13,4,2045,4.321585655,0.206673979759216,1.11247909069061,22.5526009686291,3.0803701877594,0
14,4,2045,2.601683378,0.0587331205606461,0,16.2339682225138,5.3703875541687,0
15,4,2045,0.118643716,0.591928899288177,1.3776673078537,0.0554628846657579,0.189778745174408,0
16,4,2045,1.536574006,0,3.36605501174927,7.49516340438276,0.957919239997864,0
17,4,2045,0.20125109,0,9.06299686431885,0.164565211889567,1.67799460887909,1.64794921875
18,4,2045,1.383694649,3.4558048248291,5.51689624786377,5.6834558956325,1.56981611251831,16.80908203125
19,4,2045,2.246838093,0.48004150390625,1.36060559749603,0.0948452550801451,7.14272594451904,23.236083984375
20,4,2045,0.701998472,0.897488832473755,1.79798078536987,1.75854319240898,3.56529092788696,18.621826171875
21,4,2045,0.768361211,1.01110517978668,3.16511273384094,124.857972934842,1.44781494140625,9.06372070312504
22,4,2045,0.494403958,1.0964697599411,7.05999755859375,92.4431316554543,2.31350898742676,0
23,4,2045,0.091575474,1.8800048828125,65.5428924560547,9.27044291332279e-07,5.95932865142822,0
24,4,2045,0.759264052,6.28774070739746,1.65559542179108,0.016817494724819,2.14139485359192,0
25,4,2045,1.149182081,45.6283149719238,1.8599853515625,2.3097711731538e-09,2.78846573829651,0
26,4,2045,1.220954418,10.7643213272095,3,0.0124124894682609,3.69721245765686,0
27,4,2045,1.760009766,4.59157752990723,2.1579155921936,43.9602021127939,5.04115200042725,0
28,4,2045,0,4.67999267578125,3.6199951171875,54.3452091515065,3.70179915428162,0
29,4,2045,0.539280891,7.5400390625,133.035202026367,1.40952168731019,10.0885438919067,0
30,4,2045,1.237081051,41.3829193115234,205.384780883789,3.84487233823165,35.5687370300293,0.6591796875
1,5,2045,0.526007891,242.509063720703,74.1719665527344,11.4437105599791,3.45654964447021,1.64794921875
2,5,2045,1.656874776,40.8612022399902,12.3239450454712,2.75899793487043,0.983587145805359,0
3,5,2045,4.80343771,6.10918474197388,2.83207893371582,12.4225525651127,1.67025876045227,18.621826171875
4,5,2045,1.137374401,6.66672086715698,2.63767790794373,22.1182842738926,1.72445511817932,11.53564453125
5,5,2045,0.946206629,7.1649923324585,80.4498443603516,19.0463750157505,4.77285385131836,6.5093994140625
6,5,2045,1.990153432,7.97522068023682,136.806518554688,0.0565300548259984,2.26635789871216,5.60302734375
7,5,2045,0.396989644,5.89085054397583,6.77668285369873,1.92533295485191,2.29884815216064,4.28466796875
8,5,2045,0.788820624,56.2548561096191,3.05575680732727,2.41792671731673,2.64708185195923,0.0823974609375
9,5,2045,1.494608641,161.026428222656,23.3306331634521,6.57879277132452,2.05732250213623,0
10,5,2045,0,17.905101776123,72.8808898925781,0.915037281811241,5.93549108505249,0
11,5,2045,0.44402051,7.01695394515991,90.3705596923828,0.436121763777919,4.90653467178345,0
12,5,2045,4.426793575,3.95378875732422,166.036270141602,2.41936898091808,6.72872352600098,0
13,5,2045,2.235659122,10.2007827758789,101.923690795898,2.67030807444825,5.63047361373901,0
14,5,2045,1.100036621,17.4830303192139,12.9508972167969,0.380216565099545,6.55958032608032,0
15,5,2045,0,40.6721992492676,128.126876831055,6.83441085275263,1.81083583831787,0
16,5,2045,0.13086009,11.0318565368652,74.7195587158203,18.1546993553638,5.60450792312622,0
17,5,2045,1.044274688,8.79998779296875,2.96791219711304,5.28843062929809,12.0327672958374,0
18,5,2045,0.75573051,104.233474731445,1.85840559005737,18.2657842990011,5.95579814910889,9.06372070312504
19,5,2045,3.829564571,17.1296939849854,1.37935280799866,6.40112701803446,4.6400146484375,3.790283203125
20,5,2045,5.777452946,10.9093132019043,1.94952380657196,1.60321405855939,4.32324838638306,21.6705322265625
21,5,2045,30.76600075,86.0638961791992,3.40376019477844,0.806616447516717,1.51130795478821,31.805419921875
22,5,2045,26.97644424,9.77193832397461,6.46354103088379,2.74183661676944,35.3560752868652,14.17236328125
23,5,2045,87.53260803,2.79155206680298,2.55803108215332,27.5264474563301,1.42659997940063,8.73413085937496
24,5,2045,29.91841698,1.23493480682373,4.69942569732666,25.5815399810672,1.60030567646027,2.801513671875
25,5,2045,72.56030273,0.618614435195923,6.86497640609741,122.555511072278,6.00907802581787,19.281005859375
26,5,2045,4.014629364,1.26368474960327,2.35601091384888,122.79099561274,12.1123008728027,67.730712890625
27,5,2045,54.54159164,1.0617641210556,2.29639005661011,125.575088337064,31.7014026641846,62.786865234375
28,5,2045,0.871019959,4.04087543487549,2.89400577545166,451.962465047836,46.8332595825195,25.7080078125
29,5,2045,10.52501774,3.76856064796448,4.47739267349243,21.7222569510341,68.8268585205078,6.097412109375
30,5,2045,88.85114288,11.1202020645142,9.05206966400146,22.2553158178926,121.028007507324,5.767822265625
31,5,2045,5.188669205,2.59871888160706,7.31123113632202,29.1608381085098,70.2328491210938,1.153564453125
1,6,2045,5.466879845,0.856212735176086,6.59810638427734,32.0976231247187,14.1639137268066,0.37078857421875
2,6,2045,7.539167881,2.40029048919678,4.85895776748657,0.397080220864155,220.033752441406,0
3,6,2045,39.56529999,1.50707006454468,13.0467462539673,0.0174780312590883,45.4652824401855,0
4,6,2045,104.8710785,5.49380016326904,9.52358627319336,0.827210783609189,2.5374927520752,0.0823974609375
5,6,2045,4.200012207,4.89815044403076,9.77618312835693,2.75796664645895,36.4345436096191,7.95135498046875
6,6,2045,25.86622047,7.9200439453125,54.1598205566406,10.4080059332773,93.1616363525391,0
7,6,2045,13.23950481,12.3925838470459,13.8829212188721,16.3398102857173,41.7059669494629,0.32958984375
8,6,2045,138.2957916,9.74431133270264,10.1332130432129,3.06305262492969,15.1027231216431,0.823974609375
9,6,2045,13.34899521,7.43373394012451,9.82327461242676,1.61066143191419,24.7533836364746,2.471923828125
10,6,2045,10.81455135,5.56745958328247,9.95792484283447,31.6549278795719,8.85892772674561,13.7603759765625
11,6,2045,13.14228725,9.29541206359863,7.64894390106201,76.6372678801417,75.185302734375,7.086181640625
12,6,2045,10.43189907,2.29931473731995,1.02001953125,72.7464923635125,1.31264925003052,6.30340576171875
13,6,2045,216.4206848,18.6495265960693,2.50145769119263,8.75832857564095,16.3211765289307,1.812744140625
14,6,2045,91.29256439,40.4718360900879,2.34862518310547,13.5549543891102,5.52001953125,0.70037841796875
15,6,2045,9.640147209,3.18000078201294,1.76993703842163,34.7078810445965,47.4166793823242,4.16107177734375
16,6,2045,10.62116718,4.55904674530029,0.225839659571648,49.8076910153031,29.5660247802734,15.0787353515625
17,6,2045,1.79335916,5.90084838867188,0.734516084194183,100.684316083789,10.8295259475708,0
18,6,2045,1.096721888,17.4369869232178,1.95441317558289,111.609352380038,9.6400146484375,0.0823974609375
19,6,2045,5.32006979,4.16105270385742,1.5081285238266,6.61219947505742,33.8887596130371,0.164794921875
20,6,2045,5.804824829,2.48004150390625,1.48509895801544,8.15390995703638,11.792423248291,0.4119873046875
21,6,2045,1.579517245,3.43209218978882,3.18583083152771,6.01034823339433,3.38806772232056,0.37078857421875
22,6,2045,0.960725188,1.32874059677124,2.8308310508728,33.7825591675937,1.54668831825256,1.02996826171875
23,6,2045,0.112125203,1.23166298866272,1.12458193302155,149.672171473503,1.27209377288818,9.10491943359378
24,6,2045,5.397558212,6.45201349258423,3.35597038269043,135.155291855335,1.36242735385895,9.47570800781252
25,6,2045,3.993541956,2.57940912246704,1.29481077194214,19.9718880001456,5.260009765625,19.8577880859375
26,6,2045,1.169324636,5.66043710708618,1.47370278835297,18.6825518030673,202.697525024414,31.2698364257813
27,6,2045,1.849502325,6.85493850708008,1.63168585300446,12.7205216791481,158.981369018555,9.02252197265622
28,6,2045,1.891827822,15.9984369277954,3.32997584342957,8.25358943548053,13.1708011627197,0.32958984375
29,6,2045,0.863581598,11.8050193786621,2.27859807014465,31.6309916786849,6.68853187561035,0.494384765625
30,6,2045,3.541024208,13.8985481262207,1.12748169898987,16.6123709175735,13.5606708526611,1.64794921875
1,7,2045,6.39559269,13.1144943237305,0.784076154232025,7.38464298192412,28.1325969696045,1.5655517578125
2,7,2045,1.039153934,13.4177112579346,1.80854988098145,0.170594602968777,10.7776679992676,2.142333984375
3,7,2045,3.185032606,9.16347789764404,8.13296604156494,4.92115836823359,2.92458319664001,0.7415771484375
4,7,2045,6.973546505,6.90165615081787,4.75118923187256,4.24679318675772,12.2030172348022,1.4007568359375
5,7,2045,2.190309763,5.34246730804443,3.27671313285828,2.28417527396232,3.20953154563904,1.812744140625
6,7,2045,3.845932961,5.4783673286438,3.73787045478821,16.244838712737,1.42440056800842,2.43072509765625
7,7,2045,2.547527313,6.87640190124512,2.78367567062378,1.88405548688024,0.125345408916473,1.9775390625
8,7,2045,1.882282734,11.1447277069092,1.4118983745575,10.8223739080131,0.116142645478249,5.6854248046875
9,7,2045,1.237400293,10.0689458847046,3.63386106491089,12.1787799987942,0.180463492870331,2.5543212890625
10,7,2045,1.045412302,6.99411392211914,2.06090664863586,3.69561243569478,0.27798467874527,0.45318603515625
11,7,2045,1.887807846,5.24966430664062,2.42595243453979,0.0345244477102824,1.79722166061401,1.35955810546875
12,7,2045,2.918698788,3.7596390247345,1.51907527446747,14.5375808235258,0.415395170450211,4.65545654296875
13,7,2045,2.000799894,7.04282426834106,1.33553075790405,1.45302533637732,2.11279678344727,11.7828369140625
14,7,2045,0.517994285,10.8259563446045,1.83459734916687,1.62907893536612,3.69271039962769,10.0730895996094
15,7,2045,1.160179615,1.79879665374756,2.62525629997253,3.27683358918876,5.64703369140625,14.2547607421875
16,7,2045,2.964543819,1.4780113697052,1.80312609672546,9.97427513357248,5.5587944984436,3.2958984375
17,7,2045,3.100870848,2.68512630462646,2.62065100669861,1.38510708929971,9.07759284973145,0.45318603515625
18,7,2045,5.465468407,5.39883613586426,5.63989973068237,0.0513584418513346,34.639461517334,1.19476318359375
19,7,2045,2.548484802,4.93118238449097,7.60614919662476,13.5819910559803,24.4923629760742,0
20,7,2045,0.751907349,6.79343032836914,2.56792449951172,19.3433873355388,4.36951160430908,0
21,7,2045,1.707569361,8.41240119934082,0.398836314678192,7.24995690397918,3.5400390625,0
22,7,2045,1.760921597,3.97564816474915,1.18124079704285,4.30782716721296,8.93405151367188,0
23,7,2045,4.058850765,9.24804973602295,1.54813241958618,0.0183909666247928,58.2252998352051,0
24,7,2045,1.521357536,1.43719148635864,1.75410592556,2.16849070857279,36.7368621826172,0
25,7,2045,2.312317848,4.41837882995605,1.84545803070068,44.9139185249806,2.09972953796387,0
26,7,2045,0.838392317,14.6943588256836,1.93474423885345,16.3007866591215,1.09357082843781,2.76031494140625
27,7,2045,1.634339809,3.64344787597656,0.805078506469727,0.100635860144394,1.19633626937866,4.6142578125
28,7,2045,5.524997711,0.564764559268951,1.81314325332642,19.8481698520481,0.812232851982117,1.5655517578125
29,7,2045,1.968099475,1.40024471282959,1.07344257831573,13.4103313554078,0.279980301856995,2.10113525390625
30,7,2045,3.288142681,1.28503859043121,1.66371476650238,3.20195878157392,0.724351584911346,1.77154541015625
31,7,2045,1.655349493,0.65966784954071,1.79651629924774,1.24981122789904,3.77920150756836,3.25469970703125
1,8,2045,1.153268456,0.892260193824768,0.71876984834671,1.69223945704289,9.13055896759033,3.08990478515625
2,8,2045,2.37505579,0.878699064254761,1.46119678020477,1.04173881118186,11.5504169464111,0.947570800781252
3,8,2045,0.86850816,0.492805033922195,5.97829627990723,0.352177173772361,5.28728485107422,1.68914794921875
4,8,2045,2.818417549,1.77378475666046,2.43798351287842,0.67834040382877,4.18340921401978,2.0599365234375
5,8,2045,3.574885845,1.17246091365814,1.83740377426147,2.48922329046763,0.02001953125,0.164794921875
6,8,2045,1.980041504,2.17701840400696,5.87800168991089,1.9672860566061,0.882773399353027,0.164794921875
7,8,2045,9.869186401,1.87528479099274,3.17247676849365,0.00174814801994216,2.03551244735718,0.823974609375
8,8,2045,106.4751892,1.38814723491669,1.09892678260803,0.00117001202966094,1.40412354469299,2.34832763671875
9,8,2045,0.971188366,0.848752617835999,0.362934172153473,4.91406371594394e-05,1.83481168746948,3.131103515625
10,8,2045,1.08001709,1.14798295497894,3.8457624912262,6.37586060911417,1.0263683795929,0.04119873046875
11,8,2045,0.954539478,1.93399786949158,6.49528121948242,1.23885037028231,1.29998779296875,0.12359619140625
12,8,2045,1.184518933,3.768394947052,2.99215912818909,12.1769845951349,1.36446940898895,0.12359619140625
13,8,2045,1.945298195,9.65482997894287,4.08313941955566,11.1466177739203,1.46460175514221,0.5767822265625
14,8,2045,2.561819077,14.813551902771,6.64091444015503,15.3067390434444,1.67623114585876,3.5430908203125
15,8,2045,2.13820076,0.08001708984375,6.26968860626221,44.0488105639815,3.0983715057373,8.074951171875
16,8,2045,2.478867531,2.55622816085815,1.05999755859375,7.5357825262472,2.674072265625,4.32586669921875
17,8,2045,1.872539282,5.35930967330933,4.88317108154297,65.2251742780208,0.645500421524048,1.7303466796875
18,8,2045,1.899401069,1.96002197265625,4.56309795379639,6.00223056972027,1.05897867679596,1.2359619140625
19,8,2045,1.986303687,2.5483078956604,2.36684656143188,38.5135785676539,0.709841251373291,1.318359375
20,8,2045,37.13981247,4.32646656036377,2.06092810630798,31.9875905290246,0.686482012271881,4.28466796875
21,8,2045,102.6096039,2.41236877441406,4.35146999359131,42.6135336980224,0.783455491065979,3.25469970703125
22,8,2045,2.827671289,2.03772735595703,1.93353319168091,43.583152256906,0.606709480285645,5.9326171875
23,8,2045,2.679992676,2.07551240921021,1.88102698326111,32.1572083979845,3.47312641143799,1.153564453125
24,8,2045,4.776051521,1.71805799007416,2.48148798942566,8.44490930903703,1.95383441448212,0.5767822265625
25,8,2045,1.209595919,2.0649950504303,2.40446400642395,29.6933412551879,0.217521905899048,0.6591796875
26,8,2045,0.540768981,1.65240168571472,0.591383993625641,32.4119796976447,0.10019937902689,0.37078857421875
27,8,2045,0.236008286,0.792453110218048,1.03259932994843,11.7490813136101,0.543419003486633,0.20599365234375
28,8,2045,0.762202024,1.55909085273743,2.53079175949097,25.0610439106822,2.35561966896057,0.37078857421875
29,8,2045,34.25458527,1.90442228317261,1.69966161251068,8.30688073765487,2.03760123252869,0.494384765625
30,8,2045,4.665894508,1.70427703857422,2.14595937728882,9.69676394015549,1.94985342025757,1.7303466796875
31,8,2045,4.79712677,1.27455461025238,2.4200439453125,14.3963625188917,1.29936707019806,1.8951416015625
1,9,2045,2.990140915,0.345272183418274,4.09453582763672,2.00864587677642,1.12966465950012,3.460693359375
2,9,2045,1.332881331,2.68274807929993,1.339719414711,18.8449025619775,3.46153569221497,1.2359619140625
3,9,2045,1.062651038,2.94906997680664,0.985340476036072,18.9046864863485,13.8771781921387,30.5282592773438
4,9,2045,1.726442099,1.32000732421875,2.81500196456909,14.8155993316322,2.18314719200134,9.76409912109378
5,9,2045,1.127036452,3.10724401473999,2.7826030254364,45.5083128064871,2.73391056060791,1.812744140625
6,9,2045,2.478668451,5.58858585357666,2.34775257110596,4.12090370664373,1.45001590251923,0.2471923828125
7,9,2045,0.172074735,1.75668716430664,3.28434062004089,13.1193263456226,0.633261680603027,0
8,9,2045,0.168725818,3.42620205879211,2.03849840164185,0.0106799684999714,0.58001708984375,10.0936889648438
9,9,2045,2.052510738,0.366608858108521,2.6497950553894,1.55891423346475,1.39072036743164,0
10,9,2045,4.239990234,2.82677984237671,3.26699495315552,5.14373718760908,2.0601601600647,0
11,9,2045,1.988699436,2.79302930831909,1.7670750617981,20.0307088438422,2.49964141845703,0
12,9,2045,2.207532883,2.86699438095093,3.2975869178772,6.18241340853274,0.924391865730286,0
13,9,2045,2.817335367,2.04173684120178,2.3362717628479,26.650049071759,2.28449988365173,0
14,9,2045,3.247704268,3.81119346618652,3.52610397338867,51.6322134062648,2.66485047340393,0
15,9,2045,2.220031738,2.11174941062927,4.8612003326416,41.1431232467294,1.60065078735352,0
16,9,2045,3.733787298,4.69977331161499,4.17039442062378,0.761715639964677,2.01679372787476,0
17,9,2045,3.893652439,4.08752822875977,2.27154731750488,6.47432995028794,1.18022584915161,0
18,9,2045,2.379717827,3.94458651542664,1.14620137214661,13.7094835750759,0.655327796936035,1.5655517578125
19,9,2045,4.572309494,3.57577657699585,0.391274958848953,3.68018428562209,0.507735013961792,2.30712890625
20,9,2045,2.213598728,3.52232551574707,0,14.488458679989,1.5035320520401,2.96630859375
21,9,2045,4.27754879,2.64184761047363,0.382314205169678,21.4460539631546,0.519376873970032,0
22,9,2045,2.152828693,3.14345264434814,0.897291898727417,7.69971683621407,2.37884426116943,0
23,9,2045,4.035712242,7.12414264678955,3.05869150161743,1.82322330074385,1.55885672569275,0
24,9,2045,2.70602107,3.51280379295349,2.33694744110107,1.46028490271419,1.50085020065308,0
25,9,2045,3.438772202,1.53369653224945,1.32264482975006,2.35545141622425,1.70576584339142,0
26,9,2045,4.187595844,0.835257411003113,0.098650187253952,4.81658993521705,2.49676871299744,0
27,9,2045,3.980483055,0.429700314998627,0,9.45850708521899,2.95196986198425,0
28,9,2045,4.942967415,0.556142032146454,0.00411402061581612,17.4770891200751,3.82479166984558,0
29,9,2045,0.359985352,0.808902144432068,0.00290685938671231,30.3736659698188,2.12808728218079,0
30,9,2045,0.58001709,3.28052043914795,0.389095187187195,38.9770089648664,2.01173901557922,9.8876953125
1,10,2045,3.666336775,3.90085458755493,1.89323115348816,26.3304244726897,3.21108102798462,1.153564453125
2,10,2045,3.271047115,5.21021938323975,1.04161906242371,42.0516402460635,3.22315645217896,0
3,10,2045,1.824579239,1.83700323104858,2.68966841697693,59.3250956386328,3.46002197265625,0
4,10,2045,2.519971848,4.86672782897949,2.63346672058105,50.727822817862,2.63068270683289,0
5,10,2045,0.678014934,4.75566148757935,3.33367013931274,1.88981118262746,0.429983258247375,0
6,10,2045,1.145635843,2.41569542884827,4.53397750854492,1.49789864080958,0.280956566333771,2.30712890625
7,10,2045,1.152239203,0,3.44000244140625,9.79882471729074,1.00154936313629,0
8,10,2045,3.14291811,0,0.55992978811264,2.7561237802729,2.04874992370605,0
9,10,2045,3.144429922,0.139413103461266,2.70366835594177,10.0946947932243,0.714576780796051,0
10,10,2045,1.793972135,1.90252196788788,1.9390332698822,9.45237341802568,0.508668601512909,0
11,10,2045,1.110747337,0.709440767765045,3.46857523918152,4.20437771826983,0.870154857635498,0
12,10,2045,0.800293803,0.156832247972488,3.03236556053162,0.00177677336523629,3.13877439498901,0
13,10,2045,0.789891422,0,2.40806555747986,4.48656098451465,0.930723130702972,0
14,10,2045,0.369928181,0.0638576820492744,2.00489473342896,14.8699241224676,1.70600008964539,0
15,10,2045,1.310429811,0.575782477855682,1.14093828201294,1.95409634616226,3.12745046615601,0
16,10,2045,0.767431498,0.143368110060692,0.363773554563522,0.471675832523033,2.08956170082092,0
17,10,2045,0,1.2316107749939,2.42884206771851,47.0968728885054,3.56546545028687,0
18,10,2045,0,1.54456925392151,0.977513253688812,23.0668684467673,3.09512710571289,0.6591796875
19,10,2045,0,0.877159953117371,2.94199347496033,0.208311615278944,2.06514835357666,0
20,10,2045,1.743443847,1.40416169166565,1.51281809806824,4.64591311756521,2.02290797233582,0
21,10,2045,1.935829639,4.17564487457275,2.07917714118958,4.19853479834274,2.23698687553406,0
22,10,2045,2.794492006,1.78097081184387,9.12010955810547,7.82727096229791,0,0.32958984375
23,10,2045,0,1.04185795783997,5.4696741104126,51.5852563083172,4.90877199172974,0
24,10,2045,0.307631195,2.2354211807251,33.0578918457031,9.87067103851584,1.98303461074829,0
25,10,2045,0.166490242,1.55080580711365,10.0843439102173,2.58808600483462,0,0
26,10,2045,0.220031738,3.18041038513184,0.20001220703125,0.637299698428251,0,0
27,10,2045,0.289557129,58.2767105102539,0.360405474901199,14.5125030074268,0,0
28,10,2045,1.055969954,56.0173187255859,0.165454983711243,9.41941493656482,0,0
29,10,2045,0.001572523,127.985961914062,1.45781946182251,6.08397235628218,0,0
